id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
62247,2000.0,2011-07-19,P,1262,P,33.01559667,-2.48708461,Kwa Chongo Kideshe,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Buswelu,320,True,GeoData Consultants Ltd,VWC,,True,2005,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
51920,1000.0,2013-03-13,World Vision,1516,World Vision,37.91264879999999,-4.15336017,Kwa Shauri,0,Pangani,Chambishi,Kilimanjaro,3,3,Same,Mshewa,50,True,GeoData Consultants Ltd,Water authority,Tutu,True,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
16481,0.0,2013-03-19,Government Of Tanzania,1071,DWE,36.78611196,-3.44500233,Sekondari,0,Pangani,Mlangarini Kati,Arusha,2,2,Arusha Rural,Mlangarini,150,True,GeoData Consultants Ltd,VWC,Mlangarini pipe line,True,2001,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
30360,0.0,2011-07-07,Oxfarm,0,DWE,31.17301588,-1.53534112,Kwa Kagia,0,Lake Victoria,Rujebe B,Kagera,18,1,Karagwe,Kayanga,0,True,GeoData Consultants Ltd,VWC,Rwamgurusi miti w,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
58680,0.0,2011-03-10,Kilomber,283,DWE,35.94086887,-8.51024058,Kwamayanjika,0,Rufiji,Mlumbaji,Morogoro,5,3,Kilombero,Chita,800,True,GeoData Consultants Ltd,,,True,1980,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
67026,0.0,2011-07-19,Ded,0,DED,30.59538579,-2.66796008,Muibuye,0,Lake Victoria,Mukiyange,Kagera,18,30,Ngara,Rulenge,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
37699,0.0,2011-02-23,Private,-13,Private,39.39999351,-7.08573628,Doctor Kutaga,0,Wami / Ruvu,Kikonga,Pwani,60,43,Mkuranga,Vikindu,454,True,GeoData Consultants Ltd,Private operator,Vianzi Water Supply,False,2009,submersible,submersible,submersible,private operator,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,others
19815,0.0,2013-02-04,Ncaa,2405,NCAA,35.68948975,-3.08984268,Shuleni,0,Internal,Irkeepus,Arusha,2,5,Ngorongoro,Nainokanoka,110,True,GeoData Consultants Ltd,Parastatal,,False,2003,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
69633,0.0,2013-01-29,Tasaf,0,DWE,0.0,-2e-08,Tupendane,0,Lake Victoria,Mwangalangs,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
74002,0.0,2011-04-12,World Bank,0,Wo,37.06123411,-6.18248123,Pugu,0,Wami / Ruvu,Nyanja,Morogoro,5,1,Kilosa,Berega,50,True,GeoData Consultants Ltd,VWC,,True,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
19218,0.0,2011-04-14,,0,,33.85160267,-8.82814659,Kwa Mchungaji,0,Rufiji,Kanisani,Mbeya,12,7,Mbarali,Igurusi,0,True,GeoData Consultants Ltd,WUA,,True,0,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
54179,0.0,2012-11-03,Hesawa,1293,DWE,33.98451996,-2.00390932,Kwa Washima,0,Lake Victoria,Nyarutuguru,Mara,20,4,Bunda,Mcharo,350,False,GeoData Consultants Ltd,WUG,,False,1990,other,other,other,wug,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,others
49509,0.0,2011-07-30,,0,,33.6402641,-9.38037724,Kwa Mzee Kasyamba,0,Lake Nyasa,Ibolelo B,Mbeya,12,4,Rungwe,Ilima,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
31660,2000.0,2013-11-03,Oikos E.Afrika,1422,Community,36.85119107,-3.14176451,Elisifa,0,Internal,Iyani,Arusha,2,7,Meru,Ngarenanyuki,154,True,GeoData Consultants Ltd,VWC,Iyani gravity water supply,True,2009,submersible,submersible,submersible,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
20447,0.0,2013-01-23,Dwsp,0,DWE,0.0,-2e-08,Upendo,0,Lake Victoria,Suki,Shinyanga,17,1,Bariadi,Dutwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
71560,0.0,2011-11-07,Danida,0,Central government,33.92969451,-9.60686277,Kwa Asajile Mwakwalaba,0,Lake Nyasa,Ikumbo,Mbeya,12,3,Kyela,Bujonde,0,True,GeoData Consultants Ltd,VWC,Ngana water supplied scheme,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
19850,0.0,2012-11-03,Tasaf,0,TASAF,32.97818009,-4.84170793,Yati Shija,0,Lake Tanganyika,Kalembela,Tabora,14,3,Uyui,Upuge,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
58171,0.0,2013-03-08,Maji Mugumu,1610,MAJI MUGUMU,34.67670218,-1.84465692,Mugumu B Primary School,0,Lake Victoria,Mch,Mara,20,2,Serengeti,Mugumu Urban,600,,GeoData Consultants Ltd,Other,,True,2012,submersible,submersible,submersible,water authority,commercial,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,communal standpipe,communal standpipe,others
64590,0.0,2011-04-17,Water,0,DWE,35.91261028,-4.71216245,Kagera,0,Internal,Pahi Magharibi,Dodoma,1,1,Kondoa,Pahi,0,True,GeoData Consultants Ltd,VWC,Pahi,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
10033,250.0,2013-02-03,Oxfarm,1511,OXFARM,29.80821725,-4.52136689,Kwa Yoram,0,Lake Tanganyika,Mhinda Kati,Kigoma,16,2,Kigoma Rural,Mkigo,370,True,GeoData Consultants Ltd,Water authority,Mroroma,True,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
29153,0.0,2013-01-24,District Council,286,District water department,39.11931398,-9.90286201,Shuleni,0,Ruvuma / Southern Coast,Kariakoo,Lindi,80,53,Ruangwa,Mandawa,380,True,GeoData Consultants Ltd,WUA,Mandawa,True,1975,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
16258,500.0,2011-02-25,Danida,1657,Danid,34.47220827,-9.83987169,none,0,Lake Nyasa,Unena,Iringa,11,5,Ludewa,Mawengi,102,True,GeoData Consultants Ltd,VWC,Jongoo,False,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
59077,0.0,2011-03-29,Water,0,Commu,35.54278964,-6.06038202,Kwa Mzanda,0,Internal,Muuti,Dodoma,1,5,Dodoma Urban,Nala,0,True,GeoData Consultants Ltd,VWC,Chig,False,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
11033,0.0,2011-07-11,Hesawa,0,DWE,31.45883778,-1.27521626,Kwakibra,0,Lake Victoria,Bulifani,Kagera,18,7,Misenyi,Kyaka,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
22271,0.0,2013-01-22,Tanzaling,0,DWE,32.89753225,-4.34035763,Sekondari,0,Lake Tanganyika,Isagenhe,Tabora,14,1,Nzega,Isagenhe,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
17753,500.0,2013-01-24,Government Of Tanzania,1138,DWE,30.28677547,-4.66230709,Kwa Tofa,0,Lake Tanganyika,Mlalankone,Kigoma,16,2,Kasulu,Rungwe Mpya,1,True,GeoData Consultants Ltd,Water authority,,False,2008,india mark ii,india mark ii,handpump,water board,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
67639,0.0,2013-02-21,Rwssp,0,DWE,0.0,-2e-08,Tumaini,0,Lake Victoria,Kanisani,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
17449,0.0,2011-07-06,Kkkt,0,KKKT,32.98407839,-9.284040699999998,Dauzeni Kalawo,0,Lake Nyasa,Shititi,Mbeya,12,6,Mbozi,Nyimbili,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
7758,0.0,2011-03-17,Tardo,1758,Tardo,38.2786132,-4.6803114,Kwa Mzee Saidi Kambaga,0,Pangani,Kwekangaga,Tanga,4,1,Lushoto,Malindi,1,True,GeoData Consultants Ltd,VWC,Mlomboza forest,True,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
42017,100.0,2011-03-04,Government Of Tanzania,496,DWE,38.29008394,-4.4337395,Kibaoni,0,Pangani,Langoni,Tanga,4,1,Lushoto,Mnazi,1,True,GeoData Consultants Ltd,VWC,Makiyui stream,True,1973,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,other,other,others
56545,0.0,2011-03-21,World Bank,157,World,38.13789021,-6.83578947,Yegea,0,Wami / Ruvu,Lugaga,Morogoro,5,2,Morogoro Rural,Ngerengere,2500,True,GeoData Consultants Ltd,VWC,,True,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
68159,200.0,2013-03-23,Cipro/government,637,CIPRO/Government,37.92084613,-4.51791996,Kwa James,0,Pangani,Kongei,Kilimanjaro,3,3,Same,Hedaru,90,True,GeoData Consultants Ltd,Water authority,Kongei water supply,True,2002,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
56964,250.0,2013-02-08,Oxfam,1044,OXFAM,29.83615555,-4.65185253,Kwa Andrew,0,Lake Tanganyika,Mkoza,Kigoma,16,2,Kasulu,Munzenze,590,True,GeoData Consultants Ltd,Water authority,Nyantamba,True,2000,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
39296,0.0,2013-02-21,Wvt,0,WVT,0.0,-2e-08,Amani,0,Lake Victoria,Bubale,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
64609,0.0,2013-01-24,Canada,16,Canada na Tanzania,39.58345713,-10.02736119,Kwa Rif Kala,0,Ruvuma / Southern Coast,Ngotangota,Lindi,80,62,Lindi Rural,Ng'apa,400,True,GeoData Consultants Ltd,,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
45827,2000.0,2011-03-09,Danida,942,DANID,35.09901917,-7.82572552,none,0,Rufiji,Zahanati,Iringa,11,1,Iringa Rural,Idodi,1,True,GeoData Consultants Ltd,VWC,Idodi,True,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
12162,0.0,2011-02-21,Amref,48,AMREF,39.22257334,-7.04780171,Tundugulu,0,Wami / Ruvu,Madodo,Pwani,60,43,Mkuranga,Tambani,200,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
71429,0.0,2011-07-09,Hesawa,0,DWE,31.45476452,-1.53942667,Shule Ya Msingi Kyaitoke,0,Lake Victoria,Kyaitoke,Kagera,18,2,Bukoba Rural,Izimbya,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
23199,0.0,2012-10-24,Hesawa,1511,Hesawa,34.68188489,-1.75317694,Mwita Magere,0,Lake Victoria,Tabora,Mara,20,2,Serengeti,Machochwe,300,True,GeoData Consultants Ltd,VWC,,,1995,other - rope pump,rope pump,rope pump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
51551,0.0,2013-02-21,Wvt,0,WVT,0.0,-2e-08,Samalia,0,Lake Victoria,Ikindilo,Shinyanga,17,1,Bariadi,Chinamili,0,False,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
5025,0.0,2013-03-21,Government Of Tanzania,1428,DWE,36.74703738,-3.08288134,Shule Ya Msingi,0,Internal,Engutukoit,Arusha,2,2,Arusha Rural,Oldonyosambu,150,True,GeoData Consultants Ltd,VWC,Losinoni pipe line,True,1960,gravity,gravity,gravity,vwc,user-group,never pay,never pay,fluoride,fluoride,enough,enough,spring,spring,groundwater,other,other,functional needs repair
30712,0.0,2013-02-08,Ministry Of Water,1314,Idara ya maji,34.58069452,-5.79581019,Kwa Godfrey Pawa,0,Rufiji,Msangalalee,Singida,13,3,Manyoni,Ipande,350,True,GeoData Consultants Ltd,VWC,Ipande water supply,False,1972,mono,mono,motorpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
49610,0.0,2011-04-16,,0,,33.78481589,-8.76901981,Danida,0,Rufiji,Maendelo,Mbeya,12,7,Mbarali,Igurusi,0,True,GeoData Consultants Ltd,WUA,,True,0,gravity,gravity,gravity,wua,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
38116,0.0,2012-10-09,Dwsp,0,DWE,33.49248196,-3.62757176,Shuleni Sekondari,0,Internal,Ibadakuli Kati,Shinyanga,17,7,Shinyanga Urban,Ibadakuli,0,,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,salty,salty,insufficient,insufficient,hand dtw,borehole,groundwater,hand pump,hand pump,others
40809,0.0,2011-07-17,Danida,0,Central government,33.83562511,-9.56626479,Kwa Daniel Mwamuguge,0,Lake Nyasa,Kona,Mbeya,12,3,Kyela,Busole,0,True,GeoData Consultants Ltd,VWC,Sinyanga water supplied sch,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
35028,200.0,2011-03-03,Government Of Tanzania,551,Gover,36.28298006,-7.35267607,none,0,Rufiji,Sokoni,Iringa,11,7,Kilolo,Mahenge,617,True,GeoData Consultants Ltd,VWC,Nyazwa,True,1984,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
8466,500.0,2013-03-15,Roman Cathoric -kilomeni,1470,Roman Cathoric -Kilomeni,37.65859155,-3.76544756,Kwa Waziri,0,Pangani,Vungi,Kilimanjaro,3,2,Mwanga,Kilomeni,40,True,GeoData Consultants Ltd,WUA,Senashida water supply,False,1988,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,other,other,functional needs repair
8900,0.0,2011-08-15,Hifab,0,Hesawa,33.2090012,-2.75178973,none,0,Lake Victoria,Sumve Luguguru B,Mwanza,19,4,Kwimba,Sumve,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
18594,0.0,2011-07-22,Hesawa,0,DWE,31.69494664,-2.81164242,Mwibonerwa,0,Lake Victoria,Mwabakali,Kagera,18,4,Biharamulo,Nyamigogo,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,pay monthly,monthly,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,functional needs repair
64768,500.0,2011-03-22,Solidame,302,SOLIDAME,36.74464313,-8.05175348,Kwamakame,0,Rufiji,Kilama B,Morogoro,5,3,Kilombero,Kibaoni,300,True,GeoData Consultants Ltd,,,True,2005,other,other,other,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
59430,0.0,2011-07-29,World Vision,0,DWE,31.81621197,-1.21642255,Karobora,0,Lake Victoria,Kaija,Kagera,18,2,Bukoba Rural,Buhendangabo,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,improved spring,improved spring,others
21209,0.0,2013-02-23,Danida,357,DANIDA,37.80027624,-10.90108895,Maua,0,Ruvuma / Southern Coast,Mnazimmoja,Ruvuma,10,1,Tunduru,Nakapanya,1,False,GeoData Consultants Ltd,VWC,,False,1988,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
4392,50.0,2013-01-23,Dfid,1586,WATER AID,34.7803486,-4.91779512,Muingia,0,Internal,Iyangi,Singida,13,4,Singida Urban,Unyamikumbi,59,True,GeoData Consultants Ltd,WUG,,True,2003,nira/tanira,nira/tanira,handpump,wug,user-group,pay per bucket,per bucket,salty,salty,dry,dry,shallow well,shallow well,groundwater,other,other,functional needs repair
413,0.0,2011-03-24,Kkkt,1247,KKKT,38.45578754,-4.910434099999999,Kwa Mzee Amili Shemngangov,15,Pangani,Kishewa,Tanga,4,1,Lushoto,Funta,1,True,GeoData Consultants Ltd,VWC,Kong`hoi,True,1975,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
26907,0.0,2013-01-27,Private Individual,397,Ndanda missions,38.93567927,-10.17653236,Chauka,0,Ruvuma / Southern Coast,Kwapunyu,Lindi,80,53,Ruangwa,Nkowe,260,True,GeoData Consultants Ltd,Private operator,,True,1985,gravity,gravity,gravity,private operator,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
50284,0.0,2011-03-30,Danida,0,DANIDA,33.35636015,-8.87700322,Eliakim,0,Lake Rukwa,Ihombe Kati,Mbeya,12,2,Mbeya Rural,Utengule Usongwe,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
